Sentences,label 
So I Told him it was on fire I dont think he heard me So I grabbed his smeater and yanked him out of the car he stumbled back dropped his shit and looked at me pissed what the fuck lady we got about four or five steps from the vehicle when the gas tanked popped (not a hollywood explosion here people) and burning gas flew out everywhere catching the grass on fire blowing out both rear tires and because the door was open the interior of the vehicle started going up in flames,fear
after some silence from the driver his attitude changed and hes like thanks that could have been me and repeated oh my god while I got an ETA on police and fire from dispatch and gave her information,fear
All this before court,anger
The news people showed up talked to the kid and he pointed at me while I was telling the cop I had to go because I really did not want to be late and I left,fear
Point is it was exciting,joy
he gave me a hug that was good,joy
How do you know that smoke is not from a tire and the car could be on fire??,fear
People drive by this stuff everyday I think I look at it differently because of my experiences and the department so I stop,surprise
I've homework to do,fear
And I want to go to buffalo wild wings with Jen,surprise
the speedometer broke on my way down but it decided to fix itself,sadness
But uncle beeve saved the day and fixed a bunch of stuff for me Called it an early Birthday present he is so amazing,joy
Than I drove to lake wood around familiar routes to try and get my confidence back with driving,joy
While I was in lakewood I surprised Brian and we met Scooty for lunch suprised him too,surprise
It feels pretty good today,joy
So Im going out with some friends later do some homework both our work uniforms are dirty (all of them) so I think I might do laundry and make our bed,fear
Good to love life,joy
They both just lost their husbands and Vegas grandma has had more time were hoping she will help Canada grandma feel better,sadness
Which I am so happy for,joy
I am so proud of my sister,joy
im sick of looking at a computer screen,sadness
I can't relate to 99% of humanity,joy
After watching the middle-aged geeky character Seymour (Steve Buscemi) in Ghost WorldI can't but help agreeing with him,fear
Okay I can relate to more than 1% of humanity but lately I don't like it's more than 25%,joy
And I don't mean don't fit in in a sort of sad-emo-subculture-wearing black all the time thing,sadness
There is a type and he's very elusive,surprise
But back to reasons that I don't relate to 74% of humanity:,joy
sex and money,joy
- I don't think that the place to meet a potential love interest is at a party,joy
(And you know what kind I mean because parties in general are okay but I mean drunken ragers and the like),joy
(Has anyone seen this week's Rolling Stone?,anger
I am quite honestly furious and they WILL be getting an angry letter from me even though won't care I'm sure because as much as they would like you to think that they aren't part of the machine they are,anger
- I don't like the movie Top Gun,anger
- I enjoy reading,joy
- I don't think money buys happiness,joy
I don't think sex begets happiness,joy
People are just rude and selfish and I know I'm victim too but I don't want to be like that,anger
I get the feeling that a lot of people want to be like that,joy
It's part of getting older and that sounds cliched that makes me realize that I'm not a fan of the typical college girl thing,sadness
When are people going to step it up and join humanity,joy
or at least the percentage I can deal with?,joy
And where are the intelligent attractive respectful guys who aren't frat boys who just wear jeans and t-shirts and $30 tennis shoes who like to read and watch movies?,fear
And who have some sense of style but are still kind of dorky but have social skills?,joy
So I kept walking straight and the dog that crossed the street turned around and saw me and growled I was likeoh shit Jorge just keep walking,anger
I knoe im skinny but DAMN!!,anger
It's the heart afraid of breaking that never learns to dance,joy
It's the dream afraid of waking that never takes the chance,surprise
And the soul afraid of dying that never learns to live,fear
When the night has been too lonely and the road has been too long ,anger
It's the second stanza that caught my attention; more specifically it's those two first lines: It's the heart afraid of breaking that never learns to dance/It's the dream afraid of waking that never takes the chance,fear
Nothing grand mind you; this is one that must be handled with a delicate touch: nothing rash nothing rushed let it flow,disgust
I have considered the possibility for a while now but I have been apprehensive and I did not act on what I felt,fear
And then just the other day I was driving down 470 on the way to college listening to 1055 and a beautiful song came on that I had not heard before,joy
Naturally it took a few lines to catch my attention and I began to pay attention just as those two lines were being sung by Ms Middler,fear
The words made me think Now I have thought and thought and you who know me best will not be surprised that I thought some more ,anger
Internship was pretty awesome today,joy
I love the two guys who work at that Starbucks - they're awesomely flamboyant and they told me about how Cameron Diaz came in for a latte during their shift last week (but without Justin!,joy
I didn't see Will Smith (although the French Prince is usually my shit I think I would have had to punch him on behalf of everyone who's heard Switch) but the girl on the elevator with me said she had just randomly seen Mike Myers,anger
That afternoon - *gulp* - Lawler came to observe me When I heard she was coming I spazzed afraid that she might have an issue with the fact that I never you know handed in any of my internship forms,fear
Of course as soon as she came in John came over and said You realize Molly that you're not allowed visitors and we will have to give you thirty more lashes,disgust
Ms Lawler just kept smiling awkwardly,joy
Then she proceeded to call me Meghan** and went through the required but hilariously inapplicable hazardous chemicals/safety concerns set of questions while the interns around me tried to stifle their laughter,joy
I'm kind of freaking out about debate but I'm kind of okay,joy
I'm pretty sure you can see him during The Onion segment in The Aristocrats,joy
Good news,joy
I was called in and 2 guys interviewed me I was completely honest throughout the interview from telling them about the handcuff story with Danika to the dirty joke story when I was working at the movie theatre,disgust
At one point I apologized for being so nervous and they told me that there were people a lot worse and that I wasn't using the words uh and um as often as others had been,fear
Everything looks good,joy
Where they will decide to place me is up to them as long as I get the job I'll be really happy,anger
I felt really awful through out the whole day too,anger
That one chick I dislike with a passion because I think she is obsessed with Gareth and really likes him,anger
I really do hate it,anger
I left it but through out the whole day I was really awful,anger
when I got home I was really nervous I hadn't talk to Gareth for 2 days because of college,fear
So I tell him it took me FOREVER To tell him but I was shakey and nervous to,fear
Then he said that he's not worried about her taking him away from me,sadness
He's like Would it make me happy that I delete her off my friends list and messenger,joy
because I dislike her very much,anger
And I hate these mistakes I do,anger
Man I hate it,anger
Ill miss you always forever and ever,anger
My baby you'll be,joy
I'm so down right now I can't be anymore upset,anger
by ur mother?,joy
all I can say in my defense is that whatever they're thinking isn't true,anger
my man and I know it's true,joy
good night,joy
